
  0%|          | 0/2000 [00:00<?, ?it/s]
 73%|███████▎  | 1453/2000 [11:22<04:13,  2.16it/s, train: 0.0058, test: 0.0087]
 73%|███████▎  | 1454/2000 [11:22<04:12,  2.16it/s, train: 0.0053, test: 0.0084]
 73%|███████▎  | 1455/2000 [11:23<04:12,  2.16it/s, train: 0.0063, test: 0.0132]
 73%|███████▎  | 1456/2000 [11:23<04:11,  2.16it/s, train: 0.0088, test: 0.0102]
 73%|███████▎  | 1457/2000 [11:23<04:11,  2.16it/s, train: 0.0141, test: 0.0224]
 73%|███████▎  | 1458/2000 [11:24<04:10,  2.16it/s, train: 0.0303, test: 0.0351]
 73%|███████▎  | 1459/2000 [11:24<04:10,  2.16it/s, train: 0.0181, test: 0.0204]
 73%|███████▎  | 1460/2000 [11:25<04:09,  2.16it/s, train: 0.0140, test: 0.0159]
 73%|███████▎  | 1461/2000 [11:25<04:09,  2.16it/s, train: 0.0106, test: 0.0115]
 73%|███████▎  | 1462/2000 [11:26<04:09,  2.16it/s, train: 0.0097, test: 0.0145]
 73%|███████▎  | 1463/2000 [11:26<04:08,  2.16it/s, train: 0.0149, test: 0.0223]
 73%|███████▎  | 1464/2000 [11:27<04:08,  2.16it/s, train: 0.0161, test: 0.0209]
 73%|███████▎  | 1465/2000 [11:27<04:07,  2.16it/s, train: 0.0098, test: 0.0097]
 73%|███████▎  | 1466/2000 [11:28<04:07,  2.16it/s, train: 0.0079, test: 0.0092]
 73%|███████▎  | 1467/2000 [11:28<04:07,  2.16it/s, train: 0.0068, test: 0.0206]
 73%|███████▎  | 1468/2000 [11:29<04:06,  2.16it/s, train: 0.0150, test: 0.0186]
 73%|███████▎  | 1469/2000 [11:29<04:06,  2.16it/s, train: 0.0122, test: 0.0116]
 74%|███████▎  | 1470/2000 [11:29<04:05,  2.16it/s, train: 0.0073, test: 0.0112]
 74%|███████▎  | 1471/2000 [11:30<04:04,  2.16it/s, train: 0.0063, test: 0.0091]
 74%|███████▎  | 1472/2000 [11:30<04:04,  2.16it/s, train: 0.0055, test: 0.0092]
 74%|███████▎  | 1473/2000 [11:31<04:04,  2.16it/s, train: 0.0050, test: 0.0089]
 74%|███████▎  | 1474/2000 [11:31<04:03,  2.16it/s, train: 0.0049, test: 0.0087]
 74%|███████▍  | 1475/2000 [11:32<04:03,  2.16it/s, train: 0.0047, test: 0.0084]
 74%|███████▍  | 1476/2000 [11:32<04:02,  2.16it/s, train: 0.0045, test: 0.0083]
 74%|███████▍  | 1477/2000 [11:33<04:02,  2.16it/s, train: 0.0044, test: 0.0081]
 74%|███████▍  | 1478/2000 [11:33<04:01,  2.16it/s, train: 0.0043, test: 0.0079]
 74%|███████▍  | 1479/2000 [11:34<04:01,  2.16it/s, train: 0.0043, test: 0.0078]
 74%|███████▍  | 1480/2000 [11:34<04:00,  2.16it/s, train: 0.0043, test: 0.0078]
 74%|███████▍  | 1481/2000 [11:35<04:00,  2.16it/s, train: 0.0043, test: 0.0080]
 74%|███████▍  | 1482/2000 [11:35<03:59,  2.16it/s, train: 0.0043, test: 0.0085]
 74%|███████▍  | 1483/2000 [11:35<03:59,  2.16it/s, train: 0.0047, test: 0.0093]
 74%|███████▍  | 1484/2000 [11:36<03:58,  2.16it/s, train: 0.0068, test: 0.0128]
 74%|███████▍  | 1485/2000 [11:36<03:58,  2.16it/s, train: 0.0091, test: 0.0100]
 74%|███████▍  | 1486/2000 [11:37<03:57,  2.16it/s, train: 0.0244, test: 0.0148]
 74%|███████▍  | 1487/2000 [11:37<03:57,  2.16it/s, train: 0.0152, test: 0.0179]
 74%|███████▍  | 1488/2000 [11:38<03:57,  2.16it/s, train: 0.0138, test: 0.0106]
 74%|███████▍  | 1489/2000 [11:38<03:56,  2.16it/s, train: 0.0099, test: 0.0141]
 74%|███████▍  | 1490/2000 [11:39<03:56,  2.16it/s, train: 0.0096, test: 0.0156]
 75%|███████▍  | 1491/2000 [11:39<03:55,  2.16it/s, train: 0.0106, test: 0.0101]
 75%|███████▍  | 1492/2000 [11:40<03:55,  2.16it/s, train: 0.0071, test: 0.0095]
 75%|███████▍  | 1493/2000 [11:40<03:54,  2.16it/s, train: 0.0057, test: 0.0088]
 75%|███████▍  | 1494/2000 [11:41<03:54,  2.16it/s, train: 0.0054, test: 0.0084]
 75%|███████▍  | 1495/2000 [11:41<03:53,  2.16it/s, train: 0.0054, test: 0.0084]
 75%|███████▍  | 1496/2000 [11:42<03:53,  2.16it/s, train: 0.0051, test: 0.0078]
 75%|███████▍  | 1497/2000 [11:42<03:52,  2.16it/s, train: 0.0045, test: 0.0073]
 75%|███████▍  | 1498/2000 [11:42<03:52,  2.16it/s, train: 0.0043, test: 0.0080]
 75%|███████▍  | 1499/2000 [11:43<03:52,  2.16it/s, train: 0.0044, test: 0.0085]
 75%|███████▌  | 1500/2000 [11:43<03:51,  2.16it/s, train: 0.0053, test: 0.0120]
 75%|███████▌  | 1501/2000 [11:44<03:51,  2.16it/s, train: 0.0068, test: 0.0103]
 75%|███████▌  | 1502/2000 [11:44<03:50,  2.16it/s, train: 0.0064, test: 0.0104]
 75%|███████▌  | 1503/2000 [11:45<03:50,  2.16it/s, train: 0.0056, test: 0.0077]
 75%|███████▌  | 1504/2000 [11:45<03:49,  2.16it/s, train: 0.0047, test: 0.0078]
 75%|███████▌  | 1505/2000 [11:46<03:49,  2.16it/s, train: 0.0043, test: 0.0075]
 75%|███████▌  | 1506/2000 [11:46<03:49,  2.15it/s, train: 0.0040, test: 0.0077]
 75%|███████▌  | 1507/2000 [11:47<03:48,  2.15it/s, train: 0.0039, test: 0.0077]
 75%|███████▌  | 1508/2000 [11:47<03:48,  2.16it/s, train: 0.0038, test: 0.0076]
 75%|███████▌  | 1509/2000 [11:48<03:47,  2.16it/s, train: 0.0038, test: 0.0076]
 76%|███████▌  | 1510/2000 [11:48<03:46,  2.16it/s, train: 0.0038, test: 0.0077]
 76%|███████▌  | 1511/2000 [11:48<03:46,  2.16it/s, train: 0.0040, test: 0.0077]
 76%|███████▌  | 1512/2000 [11:49<03:46,  2.16it/s, train: 0.0045, test: 0.0070]
 76%|███████▌  | 1513/2000 [11:49<03:45,  2.16it/s, train: 0.0042, test: 0.0070]
 76%|███████▌  | 1514/2000 [11:50<03:45,  2.15it/s, train: 0.0041, test: 0.0074]
 76%|███████▌  | 1515/2000 [11:50<03:45,  2.15it/s, train: 0.0045, test: 0.0086]
 76%|███████▌  | 1516/2000 [11:51<03:44,  2.15it/s, train: 0.0049, test: 0.0084]
 76%|███████▌  | 1517/2000 [11:51<03:44,  2.15it/s, train: 0.0063, test: 0.0088]
 76%|███████▌  | 1518/2000 [11:52<03:43,  2.15it/s, train: 0.0067, test: 0.0090]
 76%|███████▌  | 1519/2000 [11:52<03:43,  2.15it/s, train: 0.0063, test: 0.0072]
 76%|███████▌  | 1520/2000 [11:53<03:42,  2.15it/s, train: 0.0053, test: 0.0077]
 76%|███████▌  | 1521/2000 [11:53<03:42,  2.16it/s, train: 0.0048, test: 0.0075]
 76%|███████▌  | 1522/2000 [11:54<03:41,  2.16it/s, train: 0.0042, test: 0.0075]
 76%|███████▌  | 1523/2000 [11:54<03:41,  2.16it/s, train: 0.0040, test: 0.0075]
 76%|███████▌  | 1524/2000 [11:54<03:40,  2.16it/s, train: 0.0042, test: 0.0079]
 76%|███████▋  | 1525/2000 [11:55<03:40,  2.16it/s, train: 0.0042, test: 0.0081]
 76%|███████▋  | 1526/2000 [11:55<03:39,  2.16it/s, train: 0.0043, test: 0.0073]
 76%|███████▋  | 1527/2000 [11:56<03:39,  2.16it/s, train: 0.0040, test: 0.0086]
 76%|███████▋  | 1528/2000 [11:56<03:38,  2.16it/s, train: 0.0058, test: 0.0083]
 76%|███████▋  | 1529/2000 [11:57<03:38,  2.15it/s, train: 0.0049, test: 0.0082]
 76%|███████▋  | 1530/2000 [11:57<03:38,  2.16it/s, train: 0.0048, test: 0.0093]
 77%|███████▋  | 1531/2000 [11:58<03:37,  2.15it/s, train: 0.0065, test: 0.0082]
 77%|███████▋  | 1532/2000 [11:58<03:37,  2.15it/s, train: 0.0050, test: 0.0112]
 77%|███████▋  | 1533/2000 [11:59<03:36,  2.15it/s, train: 0.0073, test: 0.0132]
 77%|███████▋  | 1534/2000 [11:59<03:36,  2.16it/s, train: 0.0064, test: 0.0110]
 77%|███████▋  | 1535/2000 [12:00<03:35,  2.15it/s, train: 0.0056, test: 0.0087]
 77%|███████▋  | 1536/2000 [12:00<03:35,  2.15it/s, train: 0.0047, test: 0.0079]
 77%|███████▋  | 1537/2000 [12:01<03:34,  2.16it/s, train: 0.0041, test: 0.0082]
 77%|███████▋  | 1538/2000 [12:01<03:34,  2.15it/s, train: 0.0037, test: 0.0079]
 77%|███████▋  | 1539/2000 [12:01<03:33,  2.15it/s, train: 0.0038, test: 0.0080]
 77%|███████▋  | 1540/2000 [12:02<03:33,  2.15it/s, train: 0.0039, test: 0.0077]
 77%|███████▋  | 1541/2000 [12:02<03:33,  2.15it/s, train: 0.0037, test: 0.0073]
 77%|███████▋  | 1542/2000 [12:03<03:32,  2.15it/s, train: 0.0035, test: 0.0070]
 77%|███████▋  | 1543/2000 [12:03<03:32,  2.15it/s, train: 0.0037, test: 0.0071]
 77%|███████▋  | 1544/2000 [12:04<03:31,  2.15it/s, train: 0.0047, test: 0.0079]
 77%|███████▋  | 1545/2000 [12:04<03:31,  2.15it/s, train: 0.0049, test: 0.0078]
 77%|███████▋  | 1546/2000 [12:05<03:31,  2.15it/s, train: 0.0059, test: 0.0074]
 77%|███████▋  | 1547/2000 [12:05<03:30,  2.15it/s, train: 0.0088, test: 0.0123]
 77%|███████▋  | 1548/2000 [12:06<03:30,  2.15it/s, train: 0.0080, test: 0.0103]
 77%|███████▋  | 1549/2000 [12:06<03:29,  2.15it/s, train: 0.0057, test: 0.0085]
 78%|███████▊  | 1550/2000 [12:07<03:29,  2.15it/s, train: 0.0066, test: 0.0116]
 78%|███████▊  | 1551/2000 [12:07<03:28,  2.15it/s, train: 0.0074, test: 0.0141]
 78%|███████▊  | 1552/2000 [12:07<03:28,  2.15it/s, train: 0.0070, test: 0.0089]
 78%|███████▊  | 1553/2000 [12:08<03:27,  2.15it/s, train: 0.0060, test: 0.0110]
 78%|███████▊  | 1554/2000 [12:08<03:27,  2.15it/s, train: 0.0073, test: 0.0098]
 78%|███████▊  | 1555/2000 [12:09<03:26,  2.15it/s, train: 0.0051, test: 0.0065]
 78%|███████▊  | 1556/2000 [12:09<03:26,  2.15it/s, train: 0.0041, test: 0.0153]
 78%|███████▊  | 1557/2000 [12:10<03:25,  2.15it/s, train: 0.0117, test: 0.0154]
 78%|███████▊  | 1558/2000 [12:10<03:25,  2.15it/s, train: 0.0116, test: 0.0108]
 78%|███████▊  | 1559/2000 [12:11<03:24,  2.15it/s, train: 0.0083, test: 0.0097]
 78%|███████▊  | 1560/2000 [12:11<03:24,  2.15it/s, train: 0.0060, test: 0.0078]
 78%|███████▊  | 1561/2000 [12:12<03:23,  2.15it/s, train: 0.0057, test: 0.0083]
 78%|███████▊  | 1562/2000 [12:12<03:23,  2.15it/s, train: 0.0044, test: 0.0071]
 78%|███████▊  | 1563/2000 [12:13<03:22,  2.15it/s, train: 0.0039, test: 0.0067]
 78%|███████▊  | 1564/2000 [12:13<03:22,  2.15it/s, train: 0.0045, test: 0.0166]
 78%|███████▊  | 1565/2000 [12:14<03:21,  2.16it/s, train: 0.0122, test: 0.0097]
 78%|███████▊  | 1566/2000 [12:14<03:21,  2.15it/s, train: 0.0129, test: 0.0173]
 78%|███████▊  | 1567/2000 [12:14<03:20,  2.16it/s, train: 0.2246, test: 103.4715]
 78%|███████▊  | 1568/2000 [12:15<03:20,  2.15it/s, train: 27.6620, test: 15.0061]
 78%|███████▊  | 1569/2000 [12:15<03:20,  2.15it/s, train: 7.3622, test: 3.2575]  
 78%|███████▊  | 1570/2000 [12:16<03:19,  2.15it/s, train: 2.4178, test: 1.3782]
 79%|███████▊  | 1571/2000 [12:16<03:19,  2.15it/s, train: 1.9477, test: 1.1208]
 79%|███████▊  | 1572/2000 [12:17<03:18,  2.15it/s, train: 1.0076, test: 0.4343]
 79%|███████▊  | 1573/2000 [12:17<03:18,  2.15it/s, train: 0.5797, test: 0.5194]
 79%|███████▊  | 1574/2000 [12:18<03:17,  2.15it/s, train: 0.3473, test: 0.2869]
 79%|███████▉  | 1575/2000 [12:18<03:17,  2.15it/s, train: 0.2183, test: 0.1355]
 79%|███████▉  | 1576/2000 [12:19<03:16,  2.15it/s, train: 0.1481, test: 0.2420]
 79%|███████▉  | 1577/2000 [12:19<03:16,  2.15it/s, train: 0.1385, test: 0.1391]
 79%|███████▉  | 1578/2000 [12:20<03:15,  2.15it/s, train: 0.1125, test: 0.1953]
 79%|███████▉  | 1579/2000 [12:20<03:15,  2.15it/s, train: 0.1041, test: 0.1123]
 79%|███████▉  | 1580/2000 [12:20<03:15,  2.15it/s, train: 0.1180, test: 0.0748]
 79%|███████▉  | 1581/2000 [12:21<03:14,  2.15it/s, train: 0.0822, test: 0.0643]
 79%|███████▉  | 1582/2000 [12:21<03:14,  2.15it/s, train: 0.0831, test: 0.0927]
 79%|███████▉  | 1583/2000 [12:22<03:13,  2.15it/s, train: 0.0856, test: 0.0889]
 79%|███████▉  | 1584/2000 [12:22<03:13,  2.15it/s, train: 0.0731, test: 0.0821]
 79%|███████▉  | 1585/2000 [12:23<03:12,  2.15it/s, train: 0.0833, test: 0.0759]
 79%|███████▉  | 1586/2000 [12:23<03:12,  2.15it/s, train: 0.0692, test: 0.0545]
 79%|███████▉  | 1587/2000 [12:24<03:11,  2.15it/s, train: 0.0587, test: 0.0577]
 79%|███████▉  | 1588/2000 [12:24<03:11,  2.15it/s, train: 0.0746, test: 0.0628]
 79%|███████▉  | 1589/2000 [12:25<03:11,  2.15it/s, train: 0.0626, test: 0.0920]
 80%|███████▉  | 1590/2000 [12:25<03:10,  2.15it/s, train: 0.0607, test: 0.0391]
 80%|███████▉  | 1591/2000 [12:26<03:10,  2.15it/s, train: 0.0608, test: 0.0395]
 80%|███████▉  | 1592/2000 [12:26<03:09,  2.15it/s, train: 0.0470, test: 0.0738]
 80%|███████▉  | 1593/2000 [12:27<03:09,  2.15it/s, train: 0.0537, test: 0.0565]
 80%|███████▉  | 1594/2000 [12:27<03:08,  2.15it/s, train: 0.0401, test: 0.0426]
 80%|███████▉  | 1595/2000 [12:27<03:08,  2.15it/s, train: 0.0384, test: 0.0551]
 80%|███████▉  | 1596/2000 [12:28<03:07,  2.15it/s, train: 0.0434, test: 0.0480]
 80%|███████▉  | 1597/2000 [12:28<03:07,  2.15it/s, train: 0.0399, test: 0.0508]
 80%|███████▉  | 1598/2000 [12:29<03:06,  2.15it/s, train: 0.0333, test: 0.0466]
 80%|███████▉  | 1599/2000 [12:29<03:06,  2.15it/s, train: 0.0328, test: 0.0344]
 80%|████████  | 1600/2000 [12:30<03:05,  2.15it/s, train: 0.0288, test: 0.0407]
 80%|████████  | 1601/2000 [12:30<03:05,  2.15it/s, train: 0.0287, test: 0.0332]
 80%|████████  | 1602/2000 [12:31<03:04,  2.15it/s, train: 0.0262, test: 0.0338]
 80%|████████  | 1603/2000 [12:31<03:04,  2.15it/s, train: 0.0250, test: 0.0332]
 80%|████████  | 1604/2000 [12:32<03:03,  2.15it/s, train: 0.0248, test: 0.0278]
 80%|████████  | 1605/2000 [12:32<03:03,  2.15it/s, train: 0.0233, test: 0.0312]
 80%|████████  | 1606/2000 [12:33<03:02,  2.15it/s, train: 0.0227, test: 0.0324]
 80%|████████  | 1607/2000 [12:33<03:02,  2.16it/s, train: 0.0223, test: 0.0297]
 80%|████████  | 1608/2000 [12:34<03:01,  2.16it/s, train: 0.0215, test: 0.0238]
 80%|████████  | 1609/2000 [12:34<03:01,  2.16it/s, train: 0.0224, test: 0.0439]
 80%|████████  | 1610/2000 [12:34<03:00,  2.16it/s, train: 0.0600, test: 0.0430]
 81%|████████  | 1611/2000 [12:35<03:00,  2.15it/s, train: 0.0487, test: 0.0349]
 81%|████████  | 1612/2000 [12:35<03:00,  2.15it/s, train: 0.0356, test: 0.0323]
 81%|████████  | 1613/2000 [12:36<02:59,  2.15it/s, train: 0.0283, test: 0.0266]
 81%|████████  | 1614/2000 [12:36<02:59,  2.16it/s, train: 0.0267, test: 0.0291]
 81%|████████  | 1615/2000 [12:37<02:58,  2.16it/s, train: 0.0253, test: 0.0266]
 81%|████████  | 1616/2000 [12:37<02:58,  2.16it/s, train: 0.0237, test: 0.0266]
 81%|████████  | 1617/2000 [12:38<02:57,  2.16it/s, train: 0.0226, test: 0.0262]
 81%|████████  | 1618/2000 [12:38<02:57,  2.15it/s, train: 0.0214, test: 0.0252]
 81%|████████  | 1619/2000 [12:39<02:56,  2.15it/s, train: 0.0204, test: 0.0250]
 81%|████████  | 1620/2000 [12:39<02:56,  2.15it/s, train: 0.0196, test: 0.0243]
 81%|████████  | 1621/2000 [12:40<02:55,  2.15it/s, train: 0.0189, test: 0.0233]
 81%|████████  | 1622/2000 [12:40<02:55,  2.16it/s, train: 0.0182, test: 0.0232]
 81%|████████  | 1623/2000 [12:40<02:54,  2.16it/s, train: 0.0176, test: 0.0226]
 81%|████████  | 1624/2000 [12:41<02:54,  2.15it/s, train: 0.0172, test: 0.0223]
 81%|████████▏ | 1625/2000 [12:41<02:54,  2.15it/s, train: 0.0168, test: 0.0219]
 81%|████████▏ | 1626/2000 [12:42<02:53,  2.15it/s, train: 0.0164, test: 0.0217]
 81%|████████▏ | 1627/2000 [12:42<02:53,  2.15it/s, train: 0.0161, test: 0.0214]
 81%|████████▏ | 1628/2000 [12:43<02:52,  2.15it/s, train: 0.0159, test: 0.0211]
 81%|████████▏ | 1629/2000 [12:43<02:52,  2.15it/s, train: 0.0158, test: 0.0212]
 82%|████████▏ | 1630/2000 [12:44<02:51,  2.15it/s, train: 0.0158, test: 0.0214]
 82%|████████▏ | 1631/2000 [12:44<02:51,  2.15it/s, train: 0.0161, test: 0.0263]
 82%|████████▏ | 1632/2000 [12:45<02:50,  2.15it/s, train: 0.0164, test: 0.0220]
 82%|████████▏ | 1633/2000 [12:45<02:50,  2.16it/s, train: 0.0167, test: 0.0228]
 82%|████████▏ | 1634/2000 [12:46<02:49,  2.16it/s, train: 0.0171, test: 0.0213]
 82%|████████▏ | 1635/2000 [12:46<02:49,  2.15it/s, train: 0.0169, test: 0.0207]
 82%|████████▏ | 1636/2000 [12:47<02:48,  2.15it/s, train: 0.0210, test: 0.0305]
 82%|████████▏ | 1637/2000 [12:47<02:48,  2.15it/s, train: 0.0309, test: 0.0364]
 82%|████████▏ | 1638/2000 [12:47<02:48,  2.15it/s, train: 0.0301, test: 0.0368]
 82%|████████▏ | 1639/2000 [12:48<02:47,  2.15it/s, train: 0.0294, test: 0.0414]
 82%|████████▏ | 1640/2000 [12:48<02:47,  2.15it/s, train: 0.0215, test: 0.0315]
 82%|████████▏ | 1641/2000 [12:49<02:46,  2.15it/s, train: 0.0227, test: 0.0276]
 82%|████████▏ | 1642/2000 [12:49<02:46,  2.15it/s, train: 0.0201, test: 0.0248]
 82%|████████▏ | 1643/2000 [12:50<02:45,  2.15it/s, train: 0.0180, test: 0.0240]
 82%|████████▏ | 1644/2000 [12:50<02:45,  2.15it/s, train: 0.0173, test: 0.0233]
 82%|████████▏ | 1645/2000 [12:51<02:45,  2.15it/s, train: 0.0164, test: 0.0221]
 82%|████████▏ | 1646/2000 [12:51<02:44,  2.15it/s, train: 0.0155, test: 0.0230]
 82%|████████▏ | 1647/2000 [12:52<02:44,  2.15it/s, train: 0.0152, test: 0.0219]
 82%|████████▏ | 1648/2000 [12:52<02:43,  2.15it/s, train: 0.0145, test: 0.0216]
 82%|████████▏ | 1649/2000 [12:53<02:43,  2.15it/s, train: 0.0143, test: 0.0219]
 82%|████████▎ | 1650/2000 [12:53<02:42,  2.15it/s, train: 0.0141, test: 0.0213]
 83%|████████▎ | 1651/2000 [12:53<02:42,  2.15it/s, train: 0.0138, test: 0.0212]
 83%|████████▎ | 1652/2000 [12:54<02:41,  2.15it/s, train: 0.0136, test: 0.0209]
 83%|████████▎ | 1653/2000 [12:54<02:41,  2.15it/s, train: 0.0136, test: 0.0203]
 83%|████████▎ | 1654/2000 [12:55<02:40,  2.15it/s, train: 0.0135, test: 0.0201]
 83%|████████▎ | 1655/2000 [12:55<02:40,  2.15it/s, train: 0.0134, test: 0.0197]
 83%|████████▎ | 1656/2000 [12:56<02:39,  2.15it/s, train: 0.0134, test: 0.0192]
 83%|████████▎ | 1657/2000 [12:56<02:39,  2.15it/s, train: 0.0135, test: 0.0186]
 83%|████████▎ | 1658/2000 [12:57<02:38,  2.15it/s, train: 0.0141, test: 0.0179]
 83%|████████▎ | 1659/2000 [12:57<02:38,  2.15it/s, train: 0.0168, test: 0.0175]
 83%|████████▎ | 1660/2000 [12:58<02:38,  2.15it/s, train: 0.0230, test: 0.0193]
 83%|████████▎ | 1661/2000 [12:58<02:37,  2.15it/s, train: 0.0201, test: 0.0335]
 83%|████████▎ | 1662/2000 [12:59<02:37,  2.15it/s, train: 0.0224, test: 0.0197]
 83%|████████▎ | 1663/2000 [12:59<02:36,  2.15it/s, train: 0.0202, test: 0.0231]
 83%|████████▎ | 1664/2000 [13:00<02:36,  2.15it/s, train: 0.0171, test: 0.0295]
 83%|████████▎ | 1665/2000 [13:00<02:35,  2.15it/s, train: 0.0192, test: 0.0266]
 83%|████████▎ | 1666/2000 [13:00<02:35,  2.15it/s, train: 0.0242, test: 0.0481]
 83%|████████▎ | 1667/2000 [13:01<02:34,  2.15it/s, train: 0.0241, test: 0.0228]
 83%|████████▎ | 1668/2000 [13:01<02:34,  2.15it/s, train: 0.0218, test: 0.0223]
 83%|████████▎ | 1669/2000 [13:02<02:33,  2.15it/s, train: 0.0168, test: 0.0160]
 84%|████████▎ | 1670/2000 [13:02<02:33,  2.15it/s, train: 0.0126, test: 0.0154]
 84%|████████▎ | 1671/2000 [13:03<02:32,  2.15it/s, train: 0.0119, test: 0.0147]
 84%|████████▎ | 1672/2000 [13:03<02:32,  2.15it/s, train: 0.0113, test: 0.0168]
 84%|████████▎ | 1673/2000 [13:04<02:31,  2.15it/s, train: 0.0107, test: 0.0143]
 84%|████████▎ | 1674/2000 [13:04<02:31,  2.15it/s, train: 0.0104, test: 0.0152]
 84%|████████▍ | 1675/2000 [13:05<02:31,  2.15it/s, train: 0.0101, test: 0.0147]
 84%|████████▍ | 1676/2000 [13:05<02:30,  2.15it/s, train: 0.0099, test: 0.0145]
 84%|████████▍ | 1677/2000 [13:06<02:30,  2.15it/s, train: 0.0097, test: 0.0142]
 84%|████████▍ | 1678/2000 [13:06<02:29,  2.15it/s, train: 0.0096, test: 0.0143]
 84%|████████▍ | 1679/2000 [13:06<02:29,  2.15it/s, train: 0.0094, test: 0.0138]
 84%|████████▍ | 1680/2000 [13:07<02:28,  2.15it/s, train: 0.0093, test: 0.0138]
 84%|████████▍ | 1681/2000 [13:07<02:28,  2.15it/s, train: 0.0091, test: 0.0135]
 84%|████████▍ | 1682/2000 [13:08<02:27,  2.15it/s, train: 0.0091, test: 0.0135]
 84%|████████▍ | 1683/2000 [13:08<02:27,  2.15it/s, train: 0.0090, test: 0.0131]
 84%|████████▍ | 1684/2000 [13:09<02:26,  2.15it/s, train: 0.0092, test: 0.0138]
 84%|████████▍ | 1685/2000 [13:09<02:26,  2.15it/s, train: 0.0103, test: 0.0256]
 84%|████████▍ | 1686/2000 [13:10<02:25,  2.15it/s, train: 0.0181, test: 0.0156]
 84%|████████▍ | 1687/2000 [13:10<02:25,  2.15it/s, train: 0.0127, test: 0.0142]
 84%|████████▍ | 1688/2000 [13:11<02:24,  2.15it/s, train: 0.0117, test: 0.0148]
 84%|████████▍ | 1689/2000 [13:11<02:24,  2.15it/s, train: 0.0110, test: 0.0169]
 84%|████████▍ | 1690/2000 [13:12<02:24,  2.15it/s, train: 0.0108, test: 0.0136]
 85%|████████▍ | 1691/2000 [13:12<02:23,  2.15it/s, train: 0.0101, test: 0.0151]
 85%|████████▍ | 1692/2000 [13:13<02:23,  2.15it/s, train: 0.0125, test: 0.0149]
 85%|████████▍ | 1693/2000 [13:13<02:22,  2.15it/s, train: 0.0122, test: 0.0348]
 85%|████████▍ | 1694/2000 [13:13<02:22,  2.15it/s, train: 0.0166, test: 0.0151]
 85%|████████▍ | 1695/2000 [13:14<02:21,  2.15it/s, train: 0.0136, test: 0.0171]
 85%|████████▍ | 1696/2000 [13:14<02:21,  2.15it/s, train: 0.0118, test: 0.0146]
 85%|████████▍ | 1697/2000 [13:15<02:20,  2.15it/s, train: 0.0116, test: 0.0165]
 85%|████████▍ | 1698/2000 [13:15<02:20,  2.15it/s, train: 0.0106, test: 0.0134]
 85%|████████▍ | 1699/2000 [13:16<02:19,  2.15it/s, train: 0.0101, test: 0.0148]
 85%|████████▌ | 1700/2000 [13:16<02:19,  2.15it/s, train: 0.0098, test: 0.0136]
 85%|████████▌ | 1701/2000 [13:17<02:18,  2.15it/s, train: 0.0094, test: 0.0133]
 85%|████████▌ | 1702/2000 [13:17<02:18,  2.15it/s, train: 0.0093, test: 0.0135]
 85%|████████▌ | 1703/2000 [13:18<02:17,  2.16it/s, train: 0.0091, test: 0.0131]
 85%|████████▌ | 1704/2000 [13:18<02:17,  2.15it/s, train: 0.0089, test: 0.0131]
 85%|████████▌ | 1705/2000 [13:19<02:16,  2.16it/s, train: 0.0088, test: 0.0129]
 85%|████████▌ | 1706/2000 [13:19<02:16,  2.15it/s, train: 0.0086, test: 0.0127]
 85%|████████▌ | 1707/2000 [13:19<02:15,  2.16it/s, train: 0.0081, test: 0.0112]
 85%|████████▌ | 1708/2000 [13:20<02:15,  2.15it/s, train: 0.0084, test: 0.0135]
 85%|████████▌ | 1709/2000 [13:20<02:15,  2.15it/s, train: 0.0084, test: 0.0114]
 86%|████████▌ | 1710/2000 [13:21<02:14,  2.15it/s, train: 0.0082, test: 0.0135]
 86%|████████▌ | 1711/2000 [13:21<02:14,  2.15it/s, train: 0.0192, test: 0.0272]
 86%|████████▌ | 1712/2000 [13:22<02:13,  2.15it/s, train: 0.0222, test: 0.0179]
 86%|████████▌ | 1713/2000 [13:22<02:13,  2.15it/s, train: 0.0128, test: 0.0153]
 86%|████████▌ | 1714/2000 [13:23<02:12,  2.15it/s, train: 0.0116, test: 0.0286]
 86%|████████▌ | 1715/2000 [13:23<02:12,  2.15it/s, train: 0.0177, test: 0.0180]
 86%|████████▌ | 1716/2000 [13:24<02:11,  2.16it/s, train: 0.0209, test: 0.0173]
 86%|████████▌ | 1717/2000 [13:24<02:11,  2.15it/s, train: 0.0167, test: 0.0175]
 86%|████████▌ | 1718/2000 [13:25<02:10,  2.16it/s, train: 0.0128, test: 0.0167]
 86%|████████▌ | 1719/2000 [13:25<02:10,  2.16it/s, train: 0.0112, test: 0.0157]
 86%|████████▌ | 1720/2000 [13:26<02:09,  2.15it/s, train: 0.0102, test: 0.0156]
 86%|████████▌ | 1721/2000 [13:26<02:09,  2.15it/s, train: 0.0098, test: 0.0153]
 86%|████████▌ | 1722/2000 [13:26<02:08,  2.16it/s, train: 0.0091, test: 0.0130]
 86%|████████▌ | 1723/2000 [13:27<02:08,  2.15it/s, train: 0.0082, test: 0.0137]
 86%|████████▌ | 1724/2000 [13:27<02:08,  2.15it/s, train: 0.0082, test: 0.0126]
 86%|████████▋ | 1725/2000 [13:28<02:07,  2.15it/s, train: 0.0076, test: 0.0122]
 86%|████████▋ | 1726/2000 [13:28<02:07,  2.15it/s, train: 0.0075, test: 0.0126]
