  0%|          | 0/1000 [00:00<?, ?it/s]E0208 10:54:02.497574 1439549 buffer_comparator.cc:157] Difference at 16: -1.34922, expected 3.85087
E0208 10:54:32.181777 1439549 buffer_comparator.cc:157] Difference at 135: 1.56136e-07, expected 253.089
E0208 10:54:32.181781 1439549 buffer_comparator.cc:157] Difference at 136: -3.95262e-07, expected 262.797
E0208 10:54:32.181786 1439549 buffer_comparator.cc:157] Difference at 137: 1.22187e-07, expected 258.737
2025-02-08 10:54:32.183196: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1180] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0208 10:54:32.384538 1439549 buffer_comparator.cc:157] Difference at 128: -1.21225e-08, expected 258.826
E0208 10:54:32.384629 1439549 buffer_comparator.cc:157] Difference at 129: -1.64562e-07, expected 254.337
E0208 10:54:32.384635 1439549 buffer_comparator.cc:157] Difference at 130: -1.17593e-07, expected 257.995
E0208 10:54:32.384640 1439549 buffer_comparator.cc:157] Difference at 131: -2.84869e-06, expected 254.985
E0208 10:54:32.384645 1439549 buffer_comparator.cc:157] Difference at 132: -5.94664e-07, expected 258.015
E0208 10:54:32.384649 1439549 buffer_comparator.cc:157] Difference at 133: -2.11066e-07, expected 255.015
E0208 10:54:32.384654 1439549 buffer_comparator.cc:157] Difference at 134: -7.71864e-07, expected 270.825
E0208 10:54:32.384658 1439549 buffer_comparator.cc:157] Difference at 135: 1.56136e-07, expected 253.089
E0208 10:54:32.384663 1439549 buffer_comparator.cc:157] Difference at 136: -3.95262e-07, expected 262.797
E0208 10:54:32.384668 1439549 buffer_comparator.cc:157] Difference at 137: 1.22187e-07, expected 258.737
2025-02-08 10:54:32.386294: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1180] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0208 10:54:32.589447 1439549 buffer_comparator.cc:157] Difference at 128: -1.21225e-08, expected 258.826
E0208 10:54:32.590367 1439549 buffer_comparator.cc:157] Difference at 129: -1.64562e-07, expected 254.337
E0208 10:54:32.590380 1439549 buffer_comparator.cc:157] Difference at 130: -1.17593e-07, expected 257.995
E0208 10:54:32.590385 1439549 buffer_comparator.cc:157] Difference at 131: -2.84869e-06, expected 254.985
E0208 10:54:32.590389 1439549 buffer_comparator.cc:157] Difference at 132: -5.94664e-07, expected 258.015
E0208 10:54:32.590395 1439549 buffer_comparator.cc:157] Difference at 133: -2.11066e-07, expected 255.015
E0208 10:54:32.590399 1439549 buffer_comparator.cc:157] Difference at 134: -7.71864e-07, expected 270.825
E0208 10:54:32.590404 1439549 buffer_comparator.cc:157] Difference at 135: 1.56136e-07, expected 253.089
E0208 10:54:32.590409 1439549 buffer_comparator.cc:157] Difference at 136: -3.95262e-07, expected 262.797
E0208 10:54:32.590414 1439549 buffer_comparator.cc:157] Difference at 137: 1.22187e-07, expected 258.737
2025-02-08 10:54:32.592040: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1180] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0208 10:54:32.793199 1439549 buffer_comparator.cc:157] Difference at 128: -1.21225e-08, expected 258.826
E0208 10:54:32.793290 1439549 buffer_comparator.cc:157] Difference at 129: -1.64562e-07, expected 254.337
E0208 10:54:32.793296 1439549 buffer_comparator.cc:157] Difference at 130: -1.17593e-07, expected 257.995
E0208 10:54:32.793301 1439549 buffer_comparator.cc:157] Difference at 131: -2.84869e-06, expected 254.985
E0208 10:54:32.793306 1439549 buffer_comparator.cc:157] Difference at 132: -5.94664e-07, expected 258.015
E0208 10:54:32.793311 1439549 buffer_comparator.cc:157] Difference at 133: -2.11066e-07, expected 255.015
E0208 10:54:32.793316 1439549 buffer_comparator.cc:157] Difference at 134: -7.71864e-07, expected 270.825
E0208 10:54:32.793321 1439549 buffer_comparator.cc:157] Difference at 135: 1.56136e-07, expected 253.089
E0208 10:54:32.793326 1439549 buffer_comparator.cc:157] Difference at 136: -3.95262e-07, expected 262.797
E0208 10:54:32.793330 1439549 buffer_comparator.cc:157] Difference at 137: 1.22187e-07, expected 258.737
2025-02-08 10:54:32.795090: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1180] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0208 10:54:32.993975 1439549 buffer_comparator.cc:157] Difference at 128: -1.21225e-08, expected 258.826
E0208 10:54:32.994071 1439549 buffer_comparator.cc:157] Difference at 129: -1.64562e-07, expected 254.337
E0208 10:54:32.994076 1439549 buffer_comparator.cc:157] Difference at 130: -1.17593e-07, expected 257.995
E0208 10:54:32.994081 1439549 buffer_comparator.cc:157] Difference at 131: -2.84869e-06, expected 254.985
E0208 10:54:32.994085 1439549 buffer_comparator.cc:157] Difference at 132: -5.94664e-07, expected 258.015
E0208 10:54:32.994090 1439549 buffer_comparator.cc:157] Difference at 133: -2.11066e-07, expected 255.015
E0208 10:54:32.994095 1439549 buffer_comparator.cc:157] Difference at 134: -7.71864e-07, expected 270.825
E0208 10:54:32.994099 1439549 buffer_comparator.cc:157] Difference at 135: 1.56136e-07, expected 253.089
E0208 10:54:32.994104 1439549 buffer_comparator.cc:157] Difference at 136: -3.95262e-07, expected 262.797
E0208 10:54:32.994108 1439549 buffer_comparator.cc:157] Difference at 137: 1.22187e-07, expected 258.737
2025-02-08 10:54:32.995776: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1180] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0208 10:54:33.191232 1439549 buffer_comparator.cc:157] Difference at 128: -1.21225e-08, expected 258.826
E0208 10:54:33.191379 1439549 buffer_comparator.cc:157] Difference at 129: -1.64562e-07, expected 254.337
E0208 10:54:33.191385 1439549 buffer_comparator.cc:157] Difference at 130: -1.17593e-07, expected 257.995
E0208 10:54:33.191390 1439549 buffer_comparator.cc:157] Difference at 131: -2.84869e-06, expected 254.985
E0208 10:54:33.191394 1439549 buffer_comparator.cc:157] Difference at 132: -5.94664e-07, expected 258.015
E0208 10:54:33.191399 1439549 buffer_comparator.cc:157] Difference at 133: -2.11066e-07, expected 255.015
E0208 10:54:33.191404 1439549 buffer_comparator.cc:157] Difference at 134: -7.71864e-07, expected 270.825
E0208 10:54:33.191409 1439549 buffer_comparator.cc:157] Difference at 135: 1.56136e-07, expected 253.089
E0208 10:54:33.191414 1439549 buffer_comparator.cc:157] Difference at 136: -3.95262e-07, expected 262.797
E0208 10:54:33.191418 1439549 buffer_comparator.cc:157] Difference at 137: 1.22187e-07, expected 258.737
2025-02-08 10:54:33.193404: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1180] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0208 10:54:33.381882 1439549 buffer_comparator.cc:157] Difference at 256: -4.91102e-07, expected 257.611
E0208 10:54:33.381971 1439549 buffer_comparator.cc:157] Difference at 257: -3.4874e-07, expected 246.87
E0208 10:54:33.381977 1439549 buffer_comparator.cc:157] Difference at 258: -7.00009e-07, expected 262.813
E0208 10:54:33.381982 1439549 buffer_comparator.cc:157] Difference at 259: 1.27401e-06, expected 254.369
E0208 10:54:33.381987 1439549 buffer_comparator.cc:157] Difference at 260: -4.5275e-07, expected 263.537
E0208 10:54:33.381991 1439549 buffer_comparator.cc:157] Difference at 261: -1.82837e-06, expected 253.964
E0208 10:54:33.381996 1439549 buffer_comparator.cc:157] Difference at 262: -1.9902e-06, expected 265.383
E0208 10:54:33.382001 1439549 buffer_comparator.cc:157] Difference at 263: -6.49607e-07, expected 253.634
E0208 10:54:33.382006 1439549 buffer_comparator.cc:157] Difference at 264: -7.81578e-08, expected 262.547
E0208 10:54:33.382011 1439549 buffer_comparator.cc:157] Difference at 265: -1.2687e-06, expected 254.305
2025-02-08 10:54:33.383623: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1180] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0208 10:54:33.583898 1439549 buffer_comparator.cc:157] Difference at 256: -4.91102e-07, expected 257.611
E0208 10:54:33.584873 1439549 buffer_comparator.cc:157] Difference at 257: -3.4874e-07, expected 246.87
E0208 10:54:33.584884 1439549 buffer_comparator.cc:157] Difference at 258: -7.00009e-07, expected 262.813
E0208 10:54:33.584889 1439549 buffer_comparator.cc:157] Difference at 259: 1.27401e-06, expected 254.369
E0208 10:54:33.584894 1439549 buffer_comparator.cc:157] Difference at 260: -4.5275e-07, expected 263.537
E0208 10:54:33.584899 1439549 buffer_comparator.cc:157] Difference at 261: -1.82837e-06, expected 253.964
E0208 10:54:33.584904 1439549 buffer_comparator.cc:157] Difference at 262: -1.9902e-06, expected 265.383
E0208 10:54:33.584909 1439549 buffer_comparator.cc:157] Difference at 263: -6.49607e-07, expected 253.634
E0208 10:54:33.584914 1439549 buffer_comparator.cc:157] Difference at 264: -7.81578e-08, expected 262.547
E0208 10:54:33.584919 1439549 buffer_comparator.cc:157] Difference at 265: -1.2687e-06, expected 254.305
2025-02-08 10:54:33.586528: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1180] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0208 10:54:33.787340 1439549 buffer_comparator.cc:157] Difference at 256: -4.91102e-07, expected 257.611
E0208 10:54:33.787424 1439549 buffer_comparator.cc:157] Difference at 257: -3.4874e-07, expected 246.87
E0208 10:54:33.787429 1439549 buffer_comparator.cc:157] Difference at 258: -7.00009e-07, expected 262.813
E0208 10:54:33.787434 1439549 buffer_comparator.cc:157] Difference at 259: 1.27401e-06, expected 254.369
E0208 10:54:33.787439 1439549 buffer_comparator.cc:157] Difference at 260: -4.5275e-07, expected 263.537
E0208 10:54:33.787444 1439549 buffer_comparator.cc:157] Difference at 261: -1.82837e-06, expected 253.964
E0208 10:54:33.787448 1439549 buffer_comparator.cc:157] Difference at 262: -1.9902e-06, expected 265.383
E0208 10:54:33.787453 1439549 buffer_comparator.cc:157] Difference at 263: -6.49607e-07, expected 253.634
E0208 10:54:33.787458 1439549 buffer_comparator.cc:157] Difference at 264: -7.81578e-08, expected 262.547
E0208 10:54:33.787462 1439549 buffer_comparator.cc:157] Difference at 265: -1.2687e-06, expected 254.305
2025-02-08 10:54:33.789046: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1180] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0208 10:54:33.991278 1439549 buffer_comparator.cc:157] Difference at 256: -4.91102e-07, expected 257.611
E0208 10:54:33.991387 1439549 buffer_comparator.cc:157] Difference at 257: -3.4874e-07, expected 246.87
E0208 10:54:33.991394 1439549 buffer_comparator.cc:157] Difference at 258: -7.00009e-07, expected 262.813
E0208 10:54:33.991399 1439549 buffer_comparator.cc:157] Difference at 259: 1.27401e-06, expected 254.369
E0208 10:54:33.991404 1439549 buffer_comparator.cc:157] Difference at 260: -4.5275e-07, expected 263.537
E0208 10:54:33.991409 1439549 buffer_comparator.cc:157] Difference at 261: -1.82837e-06, expected 253.964
E0208 10:54:33.991414 1439549 buffer_comparator.cc:157] Difference at 262: -1.9902e-06, expected 265.383
E0208 10:54:33.991419 1439549 buffer_comparator.cc:157] Difference at 263: -6.49607e-07, expected 253.634
E0208 10:54:33.991424 1439549 buffer_comparator.cc:157] Difference at 264: -7.81578e-08, expected 262.547
E0208 10:54:33.991428 1439549 buffer_comparator.cc:157] Difference at 265: -1.2687e-06, expected 254.305
2025-02-08 10:54:33.992994: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1180] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0208 10:54:34.192532 1439549 buffer_comparator.cc:157] Difference at 256: -4.91102e-07, expected 257.611
E0208 10:54:34.192618 1439549 buffer_comparator.cc:157] Difference at 257: -3.4874e-07, expected 246.87
E0208 10:54:34.192623 1439549 buffer_comparator.cc:157] Difference at 258: -7.00009e-07, expected 262.813
E0208 10:54:34.192629 1439549 buffer_comparator.cc:157] Difference at 259: 1.27401e-06, expected 254.369
E0208 10:54:34.192634 1439549 buffer_comparator.cc:157] Difference at 260: -4.5275e-07, expected 263.537
E0208 10:54:34.192639 1439549 buffer_comparator.cc:157] Difference at 261: -1.82837e-06, expected 253.964
E0208 10:54:34.192644 1439549 buffer_comparator.cc:157] Difference at 262: -1.9902e-06, expected 265.383
E0208 10:54:34.192649 1439549 buffer_comparator.cc:157] Difference at 263: -6.49607e-07, expected 253.634
E0208 10:54:34.192653 1439549 buffer_comparator.cc:157] Difference at 264: -7.81578e-08, expected 262.547
E0208 10:54:34.192658 1439549 buffer_comparator.cc:157] Difference at 265: -1.2687e-06, expected 254.305
2025-02-08 10:54:34.194406: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1180] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0208 10:54:34.391706 1439549 buffer_comparator.cc:157] Difference at 256: -4.91102e-07, expected 257.611
E0208 10:54:34.391788 1439549 buffer_comparator.cc:157] Difference at 257: -3.4874e-07, expected 246.87
E0208 10:54:34.391793 1439549 buffer_comparator.cc:157] Difference at 258: -7.00009e-07, expected 262.813
E0208 10:54:34.391798 1439549 buffer_comparator.cc:157] Difference at 259: 1.27401e-06, expected 254.369
E0208 10:54:34.391803 1439549 buffer_comparator.cc:157] Difference at 260: -4.5275e-07, expected 263.537
E0208 10:54:34.391807 1439549 buffer_comparator.cc:157] Difference at 261: -1.82837e-06, expected 253.964
E0208 10:54:34.391812 1439549 buffer_comparator.cc:157] Difference at 262: -1.9902e-06, expected 265.383
E0208 10:54:34.391817 1439549 buffer_comparator.cc:157] Difference at 263: -6.49607e-07, expected 253.634
E0208 10:54:34.391821 1439549 buffer_comparator.cc:157] Difference at 264: -7.81578e-08, expected 262.547
E0208 10:54:34.391826 1439549 buffer_comparator.cc:157] Difference at 265: -1.2687e-06, expected 254.305
2025-02-08 10:54:34.393239: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1180] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0208 10:54:34.551737 1439549 buffer_comparator.cc:157] Difference at 16: 258.187, expected 2.26099
E0208 10:54:34.552905 1439549 buffer_comparator.cc:157] Difference at 17: 261.177, expected 2.60922
E0208 10:54:34.552925 1439549 buffer_comparator.cc:157] Difference at 18: 259.292, expected 2.1179
E0208 10:54:34.552930 1439549 buffer_comparator.cc:157] Difference at 19: 258.801, expected 2.32855
E0208 10:54:34.552935 1439549 buffer_comparator.cc:157] Difference at 20: 258.035, expected 2.15771
E0208 10:54:34.552940 1439549 buffer_comparator.cc:157] Difference at 21: 265.84, expected 2.50026
E0208 10:54:34.552946 1439549 buffer_comparator.cc:157] Difference at 22: 256.005, expected 2.4772
E0208 10:54:34.552951 1439549 buffer_comparator.cc:157] Difference at 23: 271.225, expected 2.47724
E0208 10:54:34.552972 1439549 buffer_comparator.cc:157] Difference at 24: 254.824, expected 2.12327
E0208 10:54:34.552977 1439549 buffer_comparator.cc:157] Difference at 25: 265.299, expected 2.539
2025-02-08 10:54:34.554598: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1180] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0208 10:54:34.704769 1439549 buffer_comparator.cc:157] Difference at 16: 258.187, expected 2.26099
E0208 10:54:34.704850 1439549 buffer_comparator.cc:157] Difference at 17: 261.177, expected 2.60922
E0208 10:54:34.704856 1439549 buffer_comparator.cc:157] Difference at 18: 259.292, expected 2.1179
E0208 10:54:34.704861 1439549 buffer_comparator.cc:157] Difference at 19: 258.801, expected 2.32855
E0208 10:54:34.704866 1439549 buffer_comparator.cc:157] Difference at 20: 258.035, expected 2.15771
E0208 10:54:34.704871 1439549 buffer_comparator.cc:157] Difference at 21: 265.84, expected 2.50026
E0208 10:54:34.704876 1439549 buffer_comparator.cc:157] Difference at 22: 256.005, expected 2.4772
E0208 10:54:34.704880 1439549 buffer_comparator.cc:157] Difference at 23: 271.225, expected 2.47724
E0208 10:54:34.704885 1439549 buffer_comparator.cc:157] Difference at 24: 254.824, expected 2.12327
E0208 10:54:34.704889 1439549 buffer_comparator.cc:157] Difference at 25: 265.299, expected 2.539
2025-02-08 10:54:34.706313: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1180] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0208 10:54:34.862592 1439549 buffer_comparator.cc:157] Difference at 64: 0.0527202, expected 2.35758
E0208 10:54:34.862672 1439549 buffer_comparator.cc:157] Difference at 65: 0.0140581, expected 2.25107
E0208 10:54:34.862678 1439549 buffer_comparator.cc:157] Difference at 66: 0.114467, expected 1.9569
E0208 10:54:34.862683 1439549 buffer_comparator.cc:157] Difference at 67: 0.0799704, expected 2.35558
E0208 10:54:34.862688 1439549 buffer_comparator.cc:157] Difference at 68: 0.0990259, expected 2.46873
E0208 10:54:34.862692 1439549 buffer_comparator.cc:157] Difference at 69: 0.109804, expected 2.10089
E0208 10:54:34.862697 1439549 buffer_comparator.cc:157] Difference at 70: 0.119937, expected 2.01386
E0208 10:54:34.862701 1439549 buffer_comparator.cc:157] Difference at 71: 0.0629578, expected 2.40449
E0208 10:54:34.862706 1439549 buffer_comparator.cc:157] Difference at 72: 0.0819676, expected 2.37744
E0208 10:54:34.862710 1439549 buffer_comparator.cc:157] Difference at 73: 0.0997411, expected 1.89434
2025-02-08 10:54:34.863960: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1180] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0208 10:54:35.018891 1439549 buffer_comparator.cc:157] Difference at 1600: 0.0975219, expected 2.22777
E0208 10:54:35.018970 1439549 buffer_comparator.cc:157] Difference at 1601: 0.0347422, expected 2.26723
E0208 10:54:35.018976 1439549 buffer_comparator.cc:157] Difference at 1602: 0.042198, expected 2.07586
E0208 10:54:35.018981 1439549 buffer_comparator.cc:157] Difference at 1603: 0.0303158, expected 2.26998
E0208 10:54:35.018986 1439549 buffer_comparator.cc:157] Difference at 1604: 0.0759832, expected 2.37631
E0208 10:54:35.018990 1439549 buffer_comparator.cc:157] Difference at 1605: 0.000186412, expected 2.24513
E0208 10:54:35.018996 1439549 buffer_comparator.cc:157] Difference at 1606: 0.0926568, expected 2.48463
E0208 10:54:35.019000 1439549 buffer_comparator.cc:157] Difference at 1607: 0.0493734, expected 1.78695
E0208 10:54:35.019005 1439549 buffer_comparator.cc:157] Difference at 1608: 0.0131017, expected 2.2347
E0208 10:54:35.019010 1439549 buffer_comparator.cc:157] Difference at 1609: 0.0252497, expected 2.32229
2025-02-08 10:54:35.020761: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1180] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0208 10:54:35.175768 1439549 buffer_comparator.cc:157] Difference at 1616: 0.111309, expected 2.09896
E0208 10:54:35.175853 1439549 buffer_comparator.cc:157] Difference at 1617: 0.062424, expected 2.33661
E0208 10:54:35.175859 1439549 buffer_comparator.cc:157] Difference at 1618: 0.09987, expected 1.84597
E0208 10:54:35.175863 1439549 buffer_comparator.cc:157] Difference at 1619: 0.0480639, expected 2.41797
E0208 10:54:35.175868 1439549 buffer_comparator.cc:157] Difference at 1620: 0.0917926, expected 2.07996
E0208 10:54:35.175872 1439549 buffer_comparator.cc:157] Difference at 1621: 0.103841, expected 2.31455
E0208 10:54:35.175877 1439549 buffer_comparator.cc:157] Difference at 1622: 0.00641649, expected 2.30896
E0208 10:54:35.175882 1439549 buffer_comparator.cc:157] Difference at 1623: 0.0159946, expected 2.36519
E0208 10:54:35.175887 1439549 buffer_comparator.cc:157] Difference at 1624: 0.00911066, expected 2.30018
E0208 10:54:35.175891 1439549 buffer_comparator.cc:157] Difference at 1625: 0.0312081, expected 2.42002
2025-02-08 10:54:35.177223: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1180] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0208 10:54:35.332982 1439549 buffer_comparator.cc:157] Difference at 1632: 0.0854644, expected 1.82636
E0208 10:54:35.333105 1439549 buffer_comparator.cc:157] Difference at 1633: 0.0908587, expected 2.14077
E0208 10:54:35.333112 1439549 buffer_comparator.cc:157] Difference at 1634: 0.0165104, expected 2.2134
E0208 10:54:35.333117 1439549 buffer_comparator.cc:157] Difference at 1635: 0.0279249, expected 2.14342
E0208 10:54:35.333122 1439549 buffer_comparator.cc:157] Difference at 1636: 0.0903406, expected 2.01469
E0208 10:54:35.333131 1439549 buffer_comparator.cc:157] Difference at 1637: 0.0853221, expected 2.28334
E0208 10:54:35.333136 1439549 buffer_comparator.cc:157] Difference at 1638: 0.0137942, expected 2.18948
E0208 10:54:35.333141 1439549 buffer_comparator.cc:157] Difference at 1639: 0.0560885, expected 2.04983
E0208 10:54:35.333146 1439549 buffer_comparator.cc:157] Difference at 1640: 0.0146866, expected 2.16057
E0208 10:54:35.333151 1439549 buffer_comparator.cc:157] Difference at 1641: 0.0840074, expected 2.45341
2025-02-08 10:54:35.334849: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1180] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0208 10:54:35.489163 1439549 buffer_comparator.cc:157] Difference at 1664: 0.0458046, expected 2.14974
E0208 10:54:35.489244 1439549 buffer_comparator.cc:157] Difference at 1665: 0.0122963, expected 2.21625
E0208 10:54:35.489250 1439549 buffer_comparator.cc:157] Difference at 1666: 0.0461498, expected 1.93741
E0208 10:54:35.489255 1439549 buffer_comparator.cc:157] Difference at 1667: 0.0871864, expected 2.3701
E0208 10:54:35.489259 1439549 buffer_comparator.cc:157] Difference at 1668: 0.0856286, expected 2.35939
E0208 10:54:35.489264 1439549 buffer_comparator.cc:157] Difference at 1669: 0.0269939, expected 2.16633
E0208 10:54:35.489268 1439549 buffer_comparator.cc:157] Difference at 1670: 0.0747427, expected 2.05474
E0208 10:54:35.489273 1439549 buffer_comparator.cc:157] Difference at 1671: 0.0972288, expected 2.40383
E0208 10:54:35.489277 1439549 buffer_comparator.cc:157] Difference at 1672: 0.0986705, expected 2.32624
E0208 10:54:35.489282 1439549 buffer_comparator.cc:157] Difference at 1673: 0.0100921, expected 1.87158
2025-02-08 10:54:35.490481: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1180] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0208 10:54:35.645781 1439549 buffer_comparator.cc:157] Difference at 3200: 0.0781569, expected 1.94842
E0208 10:54:35.646864 1439549 buffer_comparator.cc:157] Difference at 3201: 0.0879827, expected 2.05747
E0208 10:54:35.646876 1439549 buffer_comparator.cc:157] Difference at 3202: 0.0678828, expected 1.84499
E0208 10:54:35.646881 1439549 buffer_comparator.cc:157] Difference at 3203: 0.0421737, expected 1.88757
E0208 10:54:35.646886 1439549 buffer_comparator.cc:157] Difference at 3204: 0.0548797, expected 2.12983
E0208 10:54:35.646891 1439549 buffer_comparator.cc:157] Difference at 3205: 0.118271, expected 1.96246
E0208 10:54:35.646896 1439549 buffer_comparator.cc:157] Difference at 3206: 0.0359284, expected 2.1895
E0208 10:54:35.646901 1439549 buffer_comparator.cc:157] Difference at 3207: 0.100844, expected 1.66672
E0208 10:54:35.646906 1439549 buffer_comparator.cc:157] Difference at 3208: 0.0627074, expected 2.05445
E0208 10:54:35.646911 1439549 buffer_comparator.cc:157] Difference at 3209: 0.0672563, expected 2.17193
2025-02-08 10:54:35.648460: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1180] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0208 10:54:35.799885 1439549 buffer_comparator.cc:157] Difference at 3232: 0.0840338, expected 1.65208
E0208 10:54:35.799967 1439549 buffer_comparator.cc:157] Difference at 3233: 0.109195, expected 1.89979
E0208 10:54:35.799973 1439549 buffer_comparator.cc:157] Difference at 3234: 0.0539389, expected 1.92652
E0208 10:54:35.799977 1439549 buffer_comparator.cc:157] Difference at 3235: 0.0719605, expected 1.76057
E0208 10:54:35.799982 1439549 buffer_comparator.cc:157] Difference at 3236: 0.0868005, expected 2.02658
E0208 10:54:35.799987 1439549 buffer_comparator.cc:157] Difference at 3237: 0.00902226, expected 1.8641
E0208 10:54:35.799992 1439549 buffer_comparator.cc:157] Difference at 3238: 0.0320981, expected 1.82953
E0208 10:54:35.799996 1439549 buffer_comparator.cc:157] Difference at 3239: 0.0834489, expected 1.82305
E0208 10:54:35.800001 1439549 buffer_comparator.cc:157] Difference at 3240: 0.00121983, expected 1.95607
E0208 10:54:35.800005 1439549 buffer_comparator.cc:157] Difference at 3241: 0.101992, expected 2.13147
2025-02-08 10:54:35.801296: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1180] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0208 10:54:35.953878 1439549 buffer_comparator.cc:157] Difference at 3232: 0.0840338, expected 1.65208
E0208 10:54:35.953968 1439549 buffer_comparator.cc:157] Difference at 3233: 0.109195, expected 1.89979
E0208 10:54:35.953973 1439549 buffer_comparator.cc:157] Difference at 3234: 0.0539389, expected 1.92652
E0208 10:54:35.953978 1439549 buffer_comparator.cc:157] Difference at 3235: 0.0719605, expected 1.76057
E0208 10:54:35.953983 1439549 buffer_comparator.cc:157] Difference at 3236: 0.0868005, expected 2.02658
E0208 10:54:35.953988 1439549 buffer_comparator.cc:157] Difference at 3237: 0.00902226, expected 1.8641
E0208 10:54:35.953993 1439549 buffer_comparator.cc:157] Difference at 3238: 0.0320981, expected 1.82953
E0208 10:54:35.953997 1439549 buffer_comparator.cc:157] Difference at 3239: 0.0834489, expected 1.82305
E0208 10:54:35.954002 1439549 buffer_comparator.cc:157] Difference at 3240: 0.00121983, expected 1.95607
E0208 10:54:35.954007 1439549 buffer_comparator.cc:157] Difference at 3241: 0.101992, expected 2.13147
2025-02-08 10:54:35.955324: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1180] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0208 10:54:36.106945 1439549 buffer_comparator.cc:157] Difference at 3232: 0.0840338, expected 1.65208
E0208 10:54:36.107034 1439549 buffer_comparator.cc:157] Difference at 3233: 0.109195, expected 1.89979
E0208 10:54:36.107039 1439549 buffer_comparator.cc:157] Difference at 3234: 0.0539389, expected 1.92652
E0208 10:54:36.107044 1439549 buffer_comparator.cc:157] Difference at 3235: 0.0719605, expected 1.76057
E0208 10:54:36.107048 1439549 buffer_comparator.cc:157] Difference at 3236: 0.0868005, expected 2.02658
E0208 10:54:36.107053 1439549 buffer_comparator.cc:157] Difference at 3237: 0.00902226, expected 1.8641
E0208 10:54:36.107058 1439549 buffer_comparator.cc:157] Difference at 3238: 0.0320981, expected 1.82953
E0208 10:54:36.107062 1439549 buffer_comparator.cc:157] Difference at 3239: 0.0834489, expected 1.82305
E0208 10:54:36.107067 1439549 buffer_comparator.cc:157] Difference at 3240: 0.00121983, expected 1.95607
E0208 10:54:36.107071 1439549 buffer_comparator.cc:157] Difference at 3241: 0.101992, expected 2.13147
2025-02-08 10:54:36.108356: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1180] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0208 10:54:36.264404 1439549 buffer_comparator.cc:157] Difference at 3264: 0.0728088, expected 1.97558
E0208 10:54:36.264509 1439549 buffer_comparator.cc:157] Difference at 3265: 0.0658149, expected 2.15858
E0208 10:54:36.264514 1439549 buffer_comparator.cc:157] Difference at 3266: 0.0858297, expected 1.82257
E0208 10:54:36.264519 1439549 buffer_comparator.cc:157] Difference at 3267: 0.0525724, expected 2.19679
E0208 10:54:36.264524 1439549 buffer_comparator.cc:157] Difference at 3268: 0.0899291, expected 2.19694
